date,nav,cash,invested,drawdown,is_circuit
2018-04-04,1135842.978043037,10036.813337983913,1125806.164705053,-0.04336161918149301,0
2018-04-09,1137462.9900174914,10036.813337983913,1127426.1766795076,-0.0419972002766733,0
2018-04-10,1137587.5475335438,10036.813337983913,1127550.73419556,-0.04189229449059323,0
2018-04-11,1137709.0917403498,10036.813337983913,1127672.2784023657,-0.04178992659692796,0
2018-04-12,1138388.8350418862,10036.813337983913,1128352.0217039022,-0.04121742798230925,0
2018-04-13,1140237.255781544,10036.813337983913,1130200.4424435599,-0.039660636896182114,0
2018-04-16,1143271.3974698307,10036.813337983913,1133234.5841318467,-0.03710519882246394,0
2018-04-17,1142543.6603279016,10036.813337983913,1132506.8469899176,-0.03771811917727919,0
2018-04-18,1147369.5533816917,10036.813337983913,1137332.740043708,-0.03365361853218553,0
2018-04-19,1145269.159448661,10036.813337983913,1135232.346110677,-0.03542262841296805,0
2018-04-20,1143833.4655581955,10036.813337983913,1133796.6522202117,-0.03663180952803044,0
2018-04-23,1143728.9892742578,10036.813337983913,1133692.175936274,-0.03671980234484768,0
2018-04-24,1145179.4316108078,10036.813337983913,1135142.618272824,-0.035498199680456144,0
2018-04-25,1146059.1009890647,10036.813337983913,1136022.2876510806,-0.03475731779278434,0
2018-04-26,1145745.6411950528,10036.813337983913,1135708.8278570687,-0.03502132230361196,0
2018-04-27,1146229.6078971098,10036.813337983913,1136192.7945591258,-0.034613712157512716,0
2018-05-02,1145308.777831477,10036.813337983913,1135271.964493493,-0.03538926071486136,0
2018-05-03,1146799.430415026,10036.813337983913,1136762.617077042,-0.03413379186797378,0
2018-05-04,1145591.0337356487,10036.813337983913,1135554.220397665,-0.03515153698335719,0
2018-05-07,1145607.6847838303,10036.813337983913,1135570.8714458465,-0.035137513009903754,0
2018-05-08,1144588.0940203918,10036.813337983913,1134551.2806824078,-0.035996240559299536,0
2018-05-09,1142645.7482738318,10036.813337983913,1132608.9349358478,-0.03763213788480863,0
2018-05-10,1142641.9747042935,10036.813337983913,1132605.1613663095,-0.037635316089474916,0
2018-05-11,1143369.9056122154,10036.813337983913,1133333.0922742316,-0.03702223253957976,0
2018-05-14,1143315.4695595293,10036.813337983913,1133278.6562215453,-0.037068080089202746,0
2018-05-15,1143141.9273127913,10036.813337983913,1133105.1139748076,-0.03721424217069843,0
2018-05-16,1143370.9904115335,10036.813337983913,1133334.1770735497,-0.03702131889158153,0
2018-05-17,1142978.5497181448,10036.813337983913,1132941.736380161,-0.03735184330098315,0
2018-05-18,1143014.5625506253,10036.813337983913,1132977.7492126415,-0.037321512297121884,0
2018-05-21,1143192.8683062033,10036.813337983913,1133156.0549682193,-0.0371713382566919,0
2018-05-22,1143758.4508692515,10036.813337983913,1133721.6375312677,-0.03669498897444707,0
2018-05-23,1144714.4605154614,10036.813337983913,1134677.6471774776,-0.03588981120104321,0
2018-05-24,1145557.1021146122,10036.813337983913,1135520.2887766284,-0.03518011513336066,0
2018-05-25,1147466.1157670682,10036.813337983913,1137429.3024290842,-0.03357229101968574,0
2018-05-28,1145798.9272575295,10036.813337983913,1135762.1139195454,-0.034976443307559425,0
2018-05-29,1144475.5141748753,10036.813337983913,1134438.7008368915,-0.03609105841987498,0
2018-05-30,1144183.101741416,10036.813337983913,1134146.2884034321,-0.036337336261340156,0
2018-05-31,1144292.9684578967,10036.813337983913,1134256.1551199127,-0.03624480347310112,0
2018-06-01,1144668.2249201876,11444.81852927782,1133223.4063909098,-0.03592875209855626,0
2018-06-04,1145475.188531361,11444.81852927782,1134030.3700020832,-0.03524910501943053,0
2018-06-05,1144275.1162159655,11444.81852927782,1132830.2976866877,-0.03625983912516327,0
2018-06-06,1144218.8233184847,11444.81852927782,1132774.004789207,-0.03630725056084461,0
2018-06-07,1143895.9359248723,11444.81852927782,1132451.1173955945,-0.03657919525688374,0
2018-06-08,1143992.352709716,11444.81852927782,1132547.5341804381,-0.03649799037318099,0
2018-06-11,1145158.196262773,11444.81852927782,1133713.377733495,-0.035516084678077216,0
2018-06-12,1143555.2965243787,11444.81852927782,1132110.477995101,-0.03686609118425269,0
2018-06-13,1143627.2053531462,11444.81852927782,1132182.3868238684,-0.036805527579204744,0
2018-06-14,1143683.5942212173,11444.81852927782,1132238.7756919395,-0.03675803531443704,0
2018-06-15,1144284.6798837476,11444.81852927782,1132839.8613544698,-0.03625178433956471,0
2018-06-19,1146791.191902004,11444.81852927782,1135346.3733727261,-0.034140730571571055,0
2018-06-20,1146697.2078001043,11444.81852927782,1135252.3892708265,-0.034219886582394735,0
2018-06-21,1146155.601288815,11444.81852927782,1134710.7827595372,-0.03467604257051661,0
2018-06-22,1146935.5802460422,11444.81852927782,1135490.7617167644,-0.03401912271351322,0
2018-06-25,1148402.145137381,11444.81852927782,1136957.3266081032,-0.032783941187425135,0
2018-06-26,1148789.8052005519,11444.81852927782,1137344.986671274,-0.03245744315705593,0
2018-06-27,1148169.5554400967,11444.81852927782,1136724.7369108188,-0.03297983466540267,0
2018-06-28,1145252.1886603346,11444.81852927782,1133807.3701310568,-0.03543692168041748,0
2018-06-29,1151312.7660101934,11444.81852927782,1139867.9474809156,-0.0303325357618785,0
2018-07-02,1151232.7096255936,11444.81852927782,1139787.8910963158,-0.030399961463862108,0
2018-07-03,1150665.2238054613,11444.81852927782,1139220.4052761835,-0.03087791372187947,0
2018-07-04,1152822.5164915626,11444.81852927782,1141377.6979622848,-0.02906098213707608,0
2018-07-05,1152799.9810886807,11444.81852927782,1141355.1625594029,-0.02907996207685718,0
2018-07-06,1152761.0695896244,11444.81852927782,1141316.2510603466,-0.029112734417904306,0
2018-07-09,1152170.352325745,11444.81852927782,1140725.5337964671,-0.02961025284057646,0
2018-07-10,1151276.4455765171,11444.81852927782,1139831.6270472393,-0.03036312583597706,0
2018-07-11,1150880.0050897012,11444.81852927782,1139435.1865604233,-0.03069701898206312,0
2018-07-12,1150580.0931709805,11444.81852927782,1139135.2746417027,-0.030949613097499266,0
2018-07-13,1151802.011687021,11444.81852927782,1140357.1931577432,-0.029920479517177138,0
2018-07-16,1153810.1504228634,11444.81852927782,1142365.3318935856,-0.02822916951583782,0
2018-07-17,1155262.2287646022,11444.81852927782,1143817.4102353244,-0.027006188962613868,0
2018-07-18,1155597.286473503,11444.81852927782,1144152.4679442253,-0.026723994090329717,0
2018-07-19,1156796.009581358,11444.81852927782,1145351.1910520801,-0.025714396324515533,0
2018-07-20,1156355.7337796458,11444.81852927782,1144910.915250368,-0.02608520878557347,0
2018-07-23,1157348.0767445504,11444.81852927782,1145903.2582152726,-0.025249430085952,0
2018-07-24,1154909.469382291,11444.81852927782,1143464.6508530132,-0.02730329267398619,0
2018-07-25,1155013.9103533805,11444.81852927782,1143569.0918241027,-0.027215329598626655,0
2018-07-26,1156832.5830558005,11444.81852927782,1145387.7645265227,-0.025683593132482824,0
2018-07-27,1155191.7778164297,11444.81852927782,1143746.959287152,-0.027065524700290364,0
2018-07-30,1155873.5739706205,11444.81852927782,1144428.7554413427,-0.02649129711637106,0
2018-07-31,1156946.9171509154,11444.81852927782,1145502.0986216376,-0.02558729779436183,0
2018-08-01,1159780.8257134673,11597.309671974625,1148183.5160414926,-0.023200501598871614,0
2018-08-02,1160740.899040171,11597.309671974625,1149143.5893681962,-0.022391901281328428,0
2018-08-03,1161700.3432702469,11597.309671974625,1150103.0335982724,-0.02158383080636995,0
2018-08-06,1162534.626958026,11597.309671974625,1150937.3172860516,-0.020881174002878082,0
2018-08-07,1163069.0073035294,11597.309671974625,1151471.6976315547,-0.020431104091503262,0
2018-08-08,1161861.902525704,11597.309671974625,1150264.5928537291,-0.02144776113165758,0
2018-08-09,1160479.3015143806,11597.309671974625,1148881.9918424059,-0.022612225955016475,0
2018-08-10,1159265.896539745,11597.309671974625,1147668.5868677702,-0.023634189195228212,0
2018-08-13,1157785.5979208304,11597.309671974625,1146188.2882488556,-0.024880937646643685,0
2018-08-14,1160234.9972773204,11597.309671974625,1148637.6876053456,-0.022817985742492632,0
2018-08-15,1157049.2179452777,11597.309671974625,1145451.908273303,-0.02550113723505298,0
2018-08-16,1156610.5770212873,11597.309671974625,1145013.2673493128,-0.025870572756862414,0
2018-08-17,1148191.5696715796,11597.309671974625,1136594.2599996051,-0.03296129367059269,0
2018-08-20,1149611.9867389891,11597.309671974625,1138014.6770670144,-0.031764979118563026,0
2018-08-21,1149707.865382018,11597.309671974625,1138110.5557100433,-0.031684227472785126,0
2018-08-22,1150178.2551688943,11597.309671974625,1138580.9454969198,-0.03128805218027579,0
2018-08-23,1151395.3711091313,11597.309671974625,1139798.0614371565,-0.030262963462165532,0
2018-08-24,1152932.9415735174,11597.309671974625,1141335.6319015427,-0.028967979077986875,0
2018-08-27,1152629.1296675769,11597.309671974625,1141031.8199956024,-0.029223857870558253,0
2018-08-28,1154162.0642576627,11597.309671974625,1142564.7545856882,-0.02793277794797333,0
2018-08-29,1155686.19310637,11597.309671974625,1144088.8834343953,-0.026649114464400794,0
2018-08-30,1155639.6575546586,11597.309671974625,1144042.3478826839,-0.02668830799352437,0
2018-08-31,1157389.7262896681,11597.309671974625,1145792.4166176934,-0.025214351686759957,0
2018-09-03,1155901.552499251,11597.309671974625,1144304.2428272762,-0.026467732825492724,0
2018-09-04,1154262.4470780543,11597.309671974625,1142665.1374060798,-0.02784823275940613,0
2018-09-05,1155570.5613167332,11597.309671974625,1143973.2516447587,-0.026746502756750744,0
