date,nav,cash,invested,drawdown,is_circuit
2016-03-17,1023435.9245395511,52468.51655463944,970967.4079849117,-0.0009579131185219181,0
2016-03-18,1023428.3968611264,52468.51655463944,970959.880306487,-0.0009652613729484898,0
2016-03-21,1022552.2775730517,52468.51655463944,970083.7610184123,-0.0018204981502865762,0
2016-03-22,1023533.2660702374,52468.51655463944,971064.7495155979,-0.0008628917462745295,0
2016-03-23,1024548.6085015911,52468.51655463944,972080.0919469517,0.0,0
2016-03-24,1026598.3717047785,52468.51655463944,974129.8551501391,0.0,0
2016-03-25,1027619.1202043226,52468.51655463944,975150.6036496832,0.0,0
2016-03-28,1027971.7743941962,52468.51655463944,975503.2578395568,0.0,0
2016-03-29,1028323.1556179293,52468.51655463944,975854.6390632899,0.0,0
2016-03-30,1028830.7167151868,52468.51655463944,976362.2001605474,0.0,0
2016-03-31,1028588.7621246616,52468.51655463944,976120.2455700221,-0.00023517434558889249,0
2016-04-01,1030063.1226917221,57527.35135817632,972535.7713335458,-0.0011189723416663551,0
2016-04-05,1025899.4758290744,57527.35135817632,968372.1244708981,-0.005156577188736164,0
2016-04-06,1026600.3166620962,57527.35135817632,969072.9653039199,-0.004476952225865568,0
2016-04-07,1026224.922500215,57527.35135817632,968697.5711420387,-0.0048409824468649805,0
2016-04-08,1032044.3133064436,57527.35135817632,974516.9619482673,0.0,0
2016-04-11,1039900.3907423688,57527.35135817632,982373.0393841924,0.0,0
2016-04-12,1044673.6294047007,57527.35135817632,987146.2780465244,0.0,0
2016-04-13,1036739.8719680189,57527.35135817632,979212.5206098426,-0.007594484261273794,0
2016-04-14,1029492.6505798815,57527.35135817632,971965.2992217052,-0.01453179097999245,0
2016-04-15,1029160.9577921259,57527.35135817632,971633.6064339495,-0.014849299509373672,0
2016-04-18,1029883.0471186207,57527.35135817632,972355.6957604444,-0.014158089062234964,0
2016-04-19,1038107.4718599055,57527.35135817632,980580.1205017292,-0.006285367372139819,0
2016-04-20,1040101.6549480159,57527.35135817632,982574.3035898396,-0.004376462014543322,0
2016-04-21,1050831.2826277919,57527.35135817632,993303.9312696157,0.0,0
2016-04-22,1039214.7410462954,57527.35135817632,981687.3896881191,-0.011054621016275074,0
2016-04-25,1034178.02059757,57527.35135817632,976650.6692393937,-0.01584770296196113,0
2016-04-26,1032543.7809330529,57527.35135817632,975016.4295748766,-0.017402890451650627,0
2016-04-27,1042159.4133435184,57527.35135817632,984632.0619853421,-0.008252389729574773,0
2016-04-28,1046419.0731312362,57527.35135817632,988891.7217730599,-0.0041987801177008136,0
2016-04-29,1062500.2436841417,57527.35135817632,1004972.8923259653,0.0,0
2016-05-03,1076869.3329908769,57527.35135817632,1019341.9816327007,0.0,0
2016-05-04,1068322.8416164455,57527.35135817632,1010795.4902582692,-0.007936423772691664,0
2016-05-05,1067676.5708588546,57527.35135817632,1010149.2195006782,-0.008536562283272094,0
2016-05-06,1069363.7433476641,57527.35135817632,1011836.3919894878,-0.006969823926888928,0
2016-05-09,1065992.327658418,57527.35135817632,1008464.9763002419,-0.010100580450414696,0
2016-05-10,1061632.5865173205,57527.35135817632,1004105.2351591442,-0.014149113552373275,0
2016-05-11,1065755.2997133194,57527.35135817632,1008227.9483551431,-0.010320688812531745,0
2016-05-12,1062766.4955662035,57527.35135817632,1005239.1442080272,-0.013096145458525051,0
2016-05-13,1070315.6566075222,57527.35135817632,1012788.305249346,-0.006085860357033886,0
2016-05-16,1074640.111587283,57527.35135817632,1017112.7602291066,-0.0020700946115741804,0
2016-05-17,1070210.7914392562,57527.35135817632,1012683.44008108,-0.006183240015877683,0
2016-05-18,1069823.6157458061,57527.35135817632,1012296.2643876299,-0.006542778245436785,0
2016-05-19,1055780.423859832,57527.35135817632,998253.0725016558,-0.019583535796745936,0
2016-05-20,1055159.5597115695,57527.35135817632,997632.2083533932,-0.0201600812783953,0
2016-05-23,1054105.1855406563,57527.35135817632,996577.83418248,-0.02113919187112128,0
2016-05-24,1050017.675632322,57527.35135817632,992490.3242741458,-0.02493492621242876,0
2016-05-25,1035697.3115434846,57527.35135817632,978169.9601853082,-0.03823307079703151,0
2016-05-26,1039084.198244872,57527.35135817632,981556.8468866957,-0.03508794761669096,0
2016-05-27,1035337.3031318812,57527.35135817632,977809.9517737048,-0.03856738100586949,0
2016-05-30,1026444.9465494278,57527.35135817632,968917.5951912515,-0.04682498135721007,0
2016-05-31,1033828.4986001427,95210.7835667591,938617.7150333836,-0.03996848370748324,0
2016-06-01,1034635.1142033158,58783.61510767799,975851.4990956378,-0.03921944612375628,0
2016-06-02,1035275.4112820491,58783.61510767799,976491.7961743711,-0.0386248548775231,0
2016-06-03,1032877.694205986,58783.61510767799,974094.079098308,-0.040851417564942,0
2016-06-06,1048905.5079189749,58783.61510767799,990121.8928112969,-0.025967704915726225,0
2016-06-07,1050284.7937590126,58783.61510767799,991501.1786513347,-0.024686875572943343,0
2016-06-08,1057505.6823041993,58783.61510767799,998722.0671965214,-0.017981430145194405,0
2016-06-13,1084089.5467036082,58783.61510767799,1025305.9315959304,0.0,0
2016-06-14,1081779.765416158,58783.61510767799,1022996.15030848,-0.002130618540206108,0
2016-06-15,1086216.0677896864,58783.61510767799,1027432.4526820084,0.0,0
2016-06-16,1102270.7189088224,58783.61510767799,1043487.1038011444,0.0,0
2016-06-17,1080860.5244396888,139513.11340798798,941347.4110317007,-0.019423716970662478,0
2016-06-20,1081256.5197863374,139513.11340798798,941743.4063783493,-0.019064462805732263,0
