date,symbol,direction,shares,price,value,cost
2021-10-08,511010,sell,132.45111906482833,125.148,16575.992648725136,21.548790443342675
2021-10-08,511260,buy,274.63301176858727,114.702,31500.955715880496,40.95124243064464
2021-12-01,511260,sell,290.25230370661217,115.32,33471.895663446514,43.51346436248047
2021-12-01,511880,buy,163.24308569058368,102.054,16659.60986706683,21.657492827186875
2021-12-01,511010,buy,132.88550669148222,125.47,16673.144524580275,21.675087881954358
2022-02-07,511880,sell,140.05645552463656,100.355,14055.365594174902,18.271975272427373
2022-02-07,511010,sell,132.44192691990563,127.353,16866.87671903074,21.92693973473996
2022-02-07,511260,buy,261.70811782229987,117.037,30629.532985568512,39.81839288123906
2022-04-01,511260,sell,14120.782782294134,117.067,1653077.6779748274,2149.0009813672755
2022-04-01,518880,buy,420619.31916201825,3.853,1620646.2367312564,2106.8401077506333
2022-04-01,511880,buy,159.38367853671775,100.613,16036.070048614783,20.846891063199216
2022-04-01,511010,buy,128.60827833766535,127.134,16350.484858180746,21.255630315634967
2022-06-01,511880,sell,3.1116102195450837,100.9,313.96147115209897,0.40814991249772864
2022-06-01,511010,sell,4.100375503289054,127.795,524.0074874428246,0.681209733675672
2022-06-01,511260,sell,5.577457501623332,117.85,657.3033665663097,0.8544943765362025
2022-06-01,518880,sell,166.4656930072267,3.852,641.2258494638372,0.8335936043029883
2022-08-01,511880,sell,18.170215630295978,101.197,1838.7713111390622,2.3904027044807807
2022-08-01,511010,sell,17.131475436731296,128.694,2204.7180998546974,2.8661335298111066
2022-08-01,518880,sell,420452.853469011,3.743,1573755.0305345082,2045.8815396948605
2022-08-01,511260,buy,13273.651549190783,118.9,1578237.1691987843,2051.7083199584195
2022-10-10,511880,sell,161.89238194402168,101.481,16429.000812061262,21.35770105567964
2022-10-10,511010,sell,127.02150886199146,128.99,16384.50442810828,21.299855756540765
2022-10-10,511260,buy,257.6478110869518,119.262,30727.59324585204,39.94587121960765
2022-12-01,511880,sell,3.428615824709094,101.654,348.53251304497826,0.4530922669584717
2022-12-01,511260,sell,13689.054549042312,118.86,1627081.0236991693,2115.20533080892
2022-12-01,518880,buy,411386.5977637242,3.956,1627445.380753293,2115.6789949792806
2023-02-01,511880,sell,33.79719904047621,100.242,3387.898826215416,4.404268474080041
2023-02-01,511010,sell,35.29925892519231,128.887,4549.615585091262,5.91450026061864
2023-02-01,511260,sell,38.16684913438262,119.137,4547.083905322943,5.9112090769198256
2023-02-01,518880,sell,277193.79382353346,4.091,1133999.8105320754,1474.1997536916979
2023-02-01,512690,buy,247889.618299292,0.904,224092.21494255998,291.31987942532794
2023-02-01,512800,buy,821044.8148068575,0.5564231851435003,456848.371000387,593.902882300503
2023-02-01,513010,buy,348339.81694443285,0.605,210745.58925138187,273.9692660267964
2023-02-01,513090,buy,213329.41004574034,1.182,252155.36267406508,327.80197147628456
2023-02-07,518880,sell,3131.7502077220956,4.01,12558.318332965602,16.32581383285528
2023-02-07,512690,sell,24788.961829929183,0.889,22037.387066807045,28.648603186849158
2023-02-07,512800,sell,82104.48148068573,0.543845807540799,44652.17803358211,58.04783144365674
2023-02-07,513010,sell,34833.98169444326,0.587,20447.547254638193,26.58181143102965
2023-02-07,513090,sell,21332.94100457403,1.128,24063.557453159505,31.282624689107354
2023-02-07,511880,buy,411.4150257507239,100.271,41252.99604705084,53.62889486116609
2023-02-07,511010,buy,319.85265397984756,128.975,41252.99604705084,53.62889486116609
2023-02-07,511260,buy,345.8355706673164,119.285,41252.99604705084,53.62889486116609
2023-04-03,511880,sell,360.72091599321294,100.527,36262.19152204972,47.14084897866463
2023-04-03,511010,sell,281.3617836357651,129.47,36427.91012732251,47.35628316551926
2023-04-03,511260,sell,305.194004923166,119.874,36584.8261461596,47.560273990007474
2023-04-03,512690,sell,223100.65646936282,0.918,204806.40263887506,266.2483234305376
2023-04-03,512800,sell,738940.3333261717,0.5292560495216657,391088.64164843253,508.4152341429623
2023-04-03,513010,sell,313505.8352499896,0.567,177757.80858674407,231.0851511627673
2023-04-03,513090,sell,191996.4690411663,1.111,213308.07710473577,277.3005002361565
2023-04-03,518880,buy,259387.88114920768,4.221,1094876.2463308056,1423.3391202300472
2023-06-01,511010,sell,47.39602332447843,131.326,6224.330159110454,8.091629206843589
2023-06-01,518880,sell,2948.2486100909236,4.362,12860.26043721661,16.718338568381593
2023-06-01,511880,buy,89.01591156207735,100.836,8976.00845827363,11.66881099575572
2023-06-01,511260,buy,66.77831035621232,121.654,8123.848568074653,10.561003138497048
2023-08-01,518880,sell,220495.91201850088,4.426,975914.9065938849,1268.6893785720504
2023-08-01,512100,buy,92633.39560840551,2.616,242328.9629115888,315.0276517850654
2023-08-01,513100,buy,225021.05666684595,1.153,259449.2783368734,337.2840618379354
2023-08-01,513520,buy,170725.78393632776,1.266,216138.84246339096,280.98049520240824
2023-08-01,513080,buy,151012.23737716876,1.546,233464.9189851029,303.50439468063377
2023-08-01,511880,buy,33.75467883450303,101.129,3413.576915854457,4.437649990610794
2023-08-01,511010,buy,134.90040608038686,131.821,17782.706429922677,23.117518358899478
2023-08-01,511260,buy,24.914780365184967,122.545,3053.181759851592,3.969136287807069
2023-08-11,518880,sell,7272.376488396894,4.415,32107.54219627229,41.73980485515398
2023-08-11,512100,sell,9263.339560840555,2.536,23491.829126291646,30.539377864179137
2023-08-11,513100,sell,22502.105666684594,1.11,24977.337290019903,32.47053847702587
2023-08-11,513520,sell,17072.578393632783,1.229,20982.198845774692,27.2768584995071
2023-08-11,513080,sell,15101.223737716875,1.544,23316.289451034856,30.31117628634531
2023-08-11,511880,buy,411.3433304325841,101.193,41625.06563646448,54.11258532740382
2023-08-11,511010,buy,315.28885819381986,132.022,41625.06563646448,54.11258532740382
2023-08-11,511260,buy,338.86699043004063,122.836,41625.06563646447,54.112585327403806
2023-10-09,511880,sell,468.3324148622344,101.467,47520.28513882634,61.77637068047424
2023-10-09,511010,sell,410.94174917758954,131.993,54241.43429919757,70.51386458895684
2023-10-09,511260,sell,384.65728097515716,122.72,47205.14152127129,61.36668397765267
2023-10-09,512100,sell,83370.05604756495,2.439,203339.56670001094,264.3414367100142
2023-10-09,513100,sell,202518.95100016135,1.096,221960.77029617687,288.5490013850299
2023-10-09,513520,sell,153653.20554269498,1.161,178391.37163506888,231.90878312558954
2023-10-09,513080,sell,135911.01363945188,1.423,193401.37240894002,251.42178413162202
2023-10-09,518880,buy,214594.08896401717,4.405,945286.9618864957,1228.8730504524444
2023-12-01,518880,sell,2068.444870349284,4.589,9492.093510032864,12.339721563042723
2023-12-01,511880,buy,26.263147085717716,101.721,2671.513584706292,3.4729676601181794
2023-12-01,511010,buy,18.943719327532776,132.2,2504.3596950998326,3.255667603629782
2023-12-01,511260,buy,19.458970959814927,123.442,2402.054293221474,3.122670581187916
2024-02-01,511260,sell,2.333636780314789,125.817,293.6111787888658,0.38169453242552553
2024-02-01,518880,sell,560.0022205862679,4.668,2614.0903656966984,3.3983174754057077
2024-02-01,511880,buy,24.68583198285437,100.268,2475.199001256842,3.217758701633895
2024-02-01,511010,buy,0.8309287780246859,134.078,111.40926869999385,0.144832049309992
2024-04-01,511010,sell,10.435828454779429,134.878,1407.5636703237396,1.8298327714208615
2024-04-01,518880,sell,2954.897416285921,5.155,15232.496180953924,19.802245035240098
2024-04-01,511880,buy,75.57483072377407,100.559,7599.7294027519965,9.879648223577595
2024-04-01,511260,buy,56.90284732325186,126.762,7213.118732390052,9.377054352107068
2024-04-17,518880,sell,90680.42662076828,5.461,495205.8097760156,643.7675527088202
2024-04-17,511880,buy,1640.4496269147703,100.624,165068.60325867185,214.58918423627338
2024-04-17,511010,buy,1218.1105972804758,135.512,165068.60325867182,214.58918423627335
2024-04-17,511260,buy,1293.9858838457887,127.566,165068.60325867188,214.58918423627344
